country_name,country_code,region_name,region_code,term,score,rank,refresh_date,week
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,52,17,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,blanca nieves,27,25,2025-03-19,2022-05-01
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,pensión,46,11,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,blanca nieves,39,25,2025-03-19,2022-04-24
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,pensión,39,11,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,blanca nieves,37,25,2025-03-19,2022-04-17
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,17,8,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,pensión,22,11,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,ana de armas,54,23,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,eliminatorias,3,24,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-04-10
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,pensión,19,11,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,eliminatorias,4,24,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-04-03
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,12,8,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,pensión,22,11,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,gertz manero,42,19,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,eliminatorias,100,24,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-03-27
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,14,8,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,pensión,24,11,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,ana de armas,64,23,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,eliminatorias,68,24,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,blanca nieves,29,25,2025-03-19,2022-03-20
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,pensión,18,11,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,eliminatorias,3,24,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-03-13
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,99,6,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,pensión,46,11,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,gertz manero,100,19,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,eliminatorias,2,24,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,blanca nieves,43,25,2025-03-19,2022-03-06
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,pensión,43,11,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,eliminatorias,2,24,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-02-27
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,pensión,33,11,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,eliminatorias,3,24,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,blanca nieves,45,25,2025-03-19,2022-02-20
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,100,9,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,pensión,39,11,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,eliminatorias,2,24,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2022-02-13
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,pensión,43,11,2025-03-19,2022-02-06
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2022-02-06
